Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699064380.4,748043500.8,777727688.9,826706669.3,897949000.8,972159611.1,1096759561.0,1148014311.0,1083839133.0,1191239047.0,1404720442.0,1539861816.0,1875146587.0,1905917553.0,2375122375.0,2860442750.0,2966042856.0,3249733140.0,2644527822.0,2425064229.0,2679379372.0,2979027966.0,3293496312.0,3619262277.0,2373564549.0,2100239019.0,2754549582.0,3287007322.0,3828342820.0,4404937853.0,4592208087.0,4106207649.0,3535460090.0,5440075676.0,5452558947.0,6577520643.0,7393891921.0,8400041724.0,8787195622.0,8887057997.0,9005064475.0,9194727831.0,9719009495.0,9430234811.0,10174664854.0,11243865778.0,11930179090.0,12799600047.0,13709401520.0,12120458115.0,13220549908.0,14444661522.0,14807086556.0,14264205153.0,13899217722.0,14188936958.0,14077096714.0,14808985171.0,15730792836.0,15830766571.0,13812421803.0,14657586127.0,17097760724.0,
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,599759760.1,657999736.8,631679747.3,561119775.6,698879720.4,639519744.2,678159728.7,788479684.6,943783839.7,1197483949.0,1363073498.0,1708521219.0,2096778602.0,2602208589.0,3271368781.0,3910044474.0,4383944703.0,4681240993.0,4920692191.0,4967162160.0,4993601520.0,6402050485.0,6756209762.0,6277451829.0,4221373674.0,4160087508.0,4344467193.0,5310833194.0,5606400222.0,6236295978.0,6727597032.0,6927503526.0,7245839210.0,7912270804.0,8149929478.0,8460789845.0,8975814653.0,9582510578.0,10195627645.0,11411706629.0,12588998590.0,15056981664.0,17110437236.0,22658715989.0,24537876056.0,27133804225.0,29524149155.0,31634561690.0,34454440141.0,36847643521.0,38587017887.0,39892551127.0,41608435915.0,43370860704.0,44502816901.0,43700383099.0,46296100141.0,48653381781.0,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950.0,53508617739.0,60723018684.0,69498131797.0,81749006382.0,90950278258.0,105628000000.0,123782000000.0,146601000000.0,172204000000.0,217224000000.0,245364000000.0,324934000000.0,441461000000.0,490036000000.0,532861000000.0,598884000000.0,737069000000.0,1035610000000.0,1077910000000.0,1129380000000.0,1245220000000.0,1158730000000.0,1270860000000.0,1345820000000.0,1427020000000.0,2120080000000.0,2580750000000.0,3125720000000.0,3109460000000.0,3185900000000.0,3648070000000.0,3980700000000.0,4536940000000.0,4998800000000.0,5545560000000.0,4923390000000.0,4492450000000.0,4098360000000.0,4635980000000.0,4968360000000.0,4374710000000.0,4182850000000.0,4519560000000.0,4893120000000.0,4831470000000.0,4601660000000.0,4579750000000.0,5106680000000.0,5289490000000.0,5759070000000.0,6233150000000.0,6272360000000.0,5212330000000.0,4896990000000.0,4444930000000.0,5003680000000.0,4930840000000.0,5040880000000.0,5117990000000.0,5055590000000.0,5034620000000.0,4256410000000.0,
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932016270.0,24923076923.0,24917355372.0,23409260880.0,21250792886.0,20374302652.0,21035357937.0,22165932063.0,22135245507.0,16870817182.0,18291990662.0,22152689180.0,24636598527.0,30833692900.0,43151647003.0,57123671734.0,81003864630.0,104850000000.0,133442000000.0,115309000000.0,148047000000.0,192626000000.0,207999000000.0,236635000000.0,221416000000.0,184388000000.0,137278000000.0,166806000000.0,179340000000.0,181667000000.0,171082000000.0,197112000000.0,225496000000.0,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,791265459.5,792959472.8,868111400.8,926589349.4,998759334.5,997919320.8,1164519674.0,1232559507.0,1353295459.0,1458379417.0,1603447359.0,1778391289.0,2107279157.0,2509001324.0,2969958812.0,3259345083.0,3474542392.0,4494378764.0,5303735111.0,6234391113.0,7265315820.0,6854491706.0,6431579357.0,5979198314.0,6191437070.0,6135034214.0,7239126568.0,7970820369.0,8355380879.0,8283114514.0,8572359038.0,8151488783.0,8209120763.0,5751786643.0,7148148564.0,9046320255.0,12045865396.0,13115764358.0,14093998844.0,12896010459.0,12705350098.0,12986007426.0,13147736899.0,14904517650.0,16095337094.0,18737895513.0,25825512284.0,31958195182.0,35895153328.0,42347217913.0,45405615064.0,46869473151.0,56396704672.0,61671440408.0,68285796514.0,70120446897.0,74815144164.0,82036510877.0,92202979985.0,100378000000.0,100658000000.0,109704000000.0,113420000000.0,
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675000000.0,2569444444.0,2316562500.0,2028295455.0,1681006993.0,1661018519.0,1827570586.0,1767864036.0,1645963750.0,1249061487.0,1369688498.0,1525116370.0,1605643105.0,1919008090.0,2211534585.0,2460246766.0,2834168889.0,3802570553.0,5139958909.0,4690061381.0,4794361863.0,6197765984.0,6605142884.0,7335033801.0,7468102413.0,6678177512.0,6813095379.0,7702938379.0,8271106235.0,9371275264.0,8270468614.0,9249133946.0,11543966559.0,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,637142865.7,642857134.3,660000008.6,728571437.1,782857128.6,868571428.6,914285714.3,962857134.3,1065714249.0,978873232.4,718401157.7,969911421.4,505549441.4,702899156.0,588443893.7,690827246.2421052,793210598.7842106,895593951.3263159,997977303.8684212,1100360656.4105265,1202744008.9526317,1305127361.494737,1407510714.036842,1509894066.5789473,1612277419.1210527,1714660771.663158,1817044124.2052631,1919427476.7473683,2021810829.2894735,2124194181.831579,2226577534.373684,2328960886.9157896,2431344239.4578943,2533727592.0,2791435272.0,3441205693.0,3506695720.0,3443413389.0,3120425503.0,3517242477.0,3654031716.0,3984000517.0,4284028483.0,4658246918.0,5337833248.0,6293046162.0,7274595707.0,8639235913.0,10351914177.0,10401851768.0,11242275288.0,12829541141.0,14054443213.0,15227991395.0,16702610842.0,18049954289.0,20016747858.0,22177200588.0,24571753583.0,27089390033.0,25872797892.0,26961061152.0,29504829319.0,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55083908.15,41110421.32,38746985.28,45212147.99,42618212.22,42129522.09,43667369.56,40573588.83,37837326.52,42123036.12,32125260.58,31417658.33,35709784.48,44534450.91,44282882.21,42933296.49,47516817.84,47736272.52,46920900.88,54834542.25,56336650.03,66517302.72,67538482.09,65333691.83,69034484.98,67253121.62,63099901.63,72197909.01,90231037.53,102370652.9,112136256.3,110237181.0,132674851.4,141045213.0,132421039.3,155305602.2,180672702.3,189629954.8,184543120.9,177868200.0,170292316.8,178507954.9,188540710.2,196501525.7,175181629.3,177553274.6,227610079.1,223353014.3,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,12366635.75,12483302.13,12541635.31,12833301.25,13416633.13,13593932.32,14469078.18,16742338.25,14600000.0,15850000.0,16300000.0,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496296.3,49433333.33,58840740.74,68459259.26,80888888.89,86022222.22,86874074.07,98603703.7,111007407.4,130685185.2,147748148.1,172692592.6,192518518.5,217259259.3,220540740.7,242137037.0,263755555.6,295159259.3,313485185.2,333944444.4,374641308.0,383257331.4,406595484.4,421695769.8,458643829.0,481077373.7,469869869.9,506900000.0,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718518.5,836092592.6,825381481.5,874896296.3,953166666.7,957025925.9,1007348148.0,1058366667.0,1076240741.0,1107155556.0,883933333.3,858592592.6,965638864.9,
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,3958811881.0,2417628737.0,2814615385.0,3988461538.0,3459019943.0,3120861499.0,3929055144.0,4855892446.0,6119394892.0,7678698838.0,9005144969.0,9903571249.0,10862211761.0,13876472208.0,19543973941.0,21784297521.0,29902479339.0,38446487603.0,51972107438.0,66946900826.0,65398377598.0,72933533012.0,78358416171.0,87760553262.0,97510744119.0,101296000000.0,116836000000.0,147949000000.0,199591000000.0,246929000000.0,283366000000.0,330647000000.0,355525000000.0,392666000000.0,463620000000.0,566581000000.0,610167000000.0,569755000000.0,383332000000.0,497514000000.0,576179000000.0,547656000000.0,627247000000.0,702715000000.0,793176000000.0,934901000000.0,1053220000000.0,1172610000000.0,1047340000000.0,943942000000.0,1143670000000.0,1253290000000.0,1278050000000.0,1370630000000.0,1484490000000.0,1466040000000.0,1499680000000.0,1623070000000.0,1725370000000.0,1651420000000.0,1644310000000.0,1818430000000.0,1673920000000.0,
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,2097199161.0,2391199044.0,2441599023.0,2662798935.0,2769198892.0,2873638851.0,3880392195.0,4450537925.0,5408804607.0,13006948296.0,12022811621.0,13132252802.0,14137406741.0,15503557496.0,24749063922.0,28638868356.0,25058020338.0,21577153356.0,20871081080.0,21700082753.0,21445970614.0,17903989745.0,22368704134.0,20690322153.0,24313855653.0,18427777778.0,11009993703.0,19858555215.0,23941391391.0,24848483838.0,27186980647.0,31492373309.0,30350190704.0,25943705784.0,30122365849.0,37718743480.0,34889559870.0,38135788414.0,47874582232.0,59439090601.0,80798630137.0,101557000000.0,114634000000.0,147380000000.0,105969000000.0,115417000000.0,154080000000.0,174048000000.0,174168000000.0,162650000000.0,114586000000.0,109406000000.0,120688000000.0,138203000000.0,136192000000.0,105949000000.0,137384000000.0,175363000000.0,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142856.0,2366666616.0,1776842097.0,1087273104.0,598961269.3,714046821.1,865559879.4,1028087972.0,1127806945.0,1327748690.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558735.0,3455031448.0,4223152219.0,5446434032.0,5836138127.0,7131773633.0,8750107402.0,10192848926.0,11983252627.0,13279248479.0,14426381187.0,15912495369.0,17071162084.0,18141651381.0,18740559554.0,18981800705.0,18827148529.0,15468785204.0,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068.0,2717998688.0,2838485354.0,4690415093.0,5843579161.0,7941744492.0,9599127050.0,11718795529.0,13690217334.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709851.0,24827355015.0,29118916105.0,35399582929.0,38443907042.0,39927125962.0,44016799516.0,46880103081.0,48095213747.0,49929337837.0,51147308774.0,53027680686.0,54901519156.0,51605959131.0,31712128254.0,23131941557.0,20152614146.623005,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000.0,906000000.0,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2791614000.0,3177198100.0,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0,3039982500.0,3509000000.0,4001046970.0,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28904164239.0,31991785107.0,33887005288.0,30660029871.0,28610532505.0,25541383197.0,27884630118.0,30700890193.0,27251275903.0,35975878804.0,38270983032.0,34112079629.0,20481889764.0,26265625000.0,33122307692.0,47334697612.0,60094248772.0,68032985519.0,86710739536.0,60808538332.0,75380800665.0,48169243832.0,92540964667.0,75351117629.0,57372352562.0,48717506273.0,49912085228.0,67157451661.0,76686048497.0,69254143967.0,46808208746.0,39798423941.0,45752336036.0,
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,170370370.4,194444444.4,183333333.3,197037037.0,251481481.5,284444444.4,340000000.0,375555555.6,429629629.6,486666666.7,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963.0,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1482385185.0,1568370370.0,1598207407.0,1660222222.0,1749288889.0,1807225926.0,1865459259.0,1996711111.0,2057066667.0,2102534000.0,1604444444.0,1961111111.0,2343703704.0,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,82997453338.0,82568676268.0,83730930309.0,87346297181.0,84825422847.0,99852067988.0,115125000000.0,103207000000.0,113736000000.0,141891000000.0,162496000000.0,122484000000.0,132848000000.0,138939000000.0,136313000000.0,141959000000.0,152263000000.0,156050000000.0,158925000000.0,186809000000.0,186699000000.0,201094000000.0,219463000000.0,257712000000.0,308502000000.0,356637000000.0,429218000000.0,514564000000.0,528453000000.0,594158000000.0,432140000000.0,410092000000.0,418152000000.0,450513000000.0,450746000000.0,446660000000.0,494150000000.0,418173000000.0,445191000000.0,438045000000.0,465047000000.0,528125000000.0,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90099360.84,104889795.3,124940289.3,165928881.6,193980464.9,246389101.9,272489300.5,303493119.5,436912067.8,503173104.4,534699362.9,511647750.1,522096760.3,524023624.9,502620991.9,529073612.5,779357802.5,1052848996.0,1161757671.0,1119983801.0,1421509216.0,1484160302.0,1631177029.0,1673085245.0,1948129623.0,2428525061.0,2504012993.0,2298389803.0,2479699106.0,2664105901.0,2483889858.0,2491800559.0,2688618747.0,3070803051.0,3454373798.0,3659319117.0,4000102086.0,4601429897.0,5081479840.0,4504375348.0,5082337238.0,5739706005.0,5456102482.0,6391708311.0,6657526980.0,6268515276.0,6237302034.0,6474308718.0,6692620692.0,6436467007.0,6405870210.0,7710380086.0,7710380086.0,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873950.0,1444327731.0,1434156379.0,1240672269.0,1309747899.0,1698319328.0,1751470588.0,1859465021.0,1801344538.0,1965546218.0,2296470588.0,2369308600.0,2553936348.0,2875625000.0,3574586466.0,3791298146.0,3591319857.0,4104509583.0,2733183857.0,3364611432.0,4024621900.0,4415844156.0,4768765017.0,5167913302.0,6043474843.0,5978460972.0,6405210564.0,6682167120.0,6978371581.0,6987267684.0,8032551173.0,9000362582.0,9703011636.0,10338679636.0,11717604209.0,13029697561.0,13897738375.0,15091913884.0,15794972847.0,15656327860.0,16330814180.0,15749753805.0,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28279802406.0,32350238760.0,40713826215.0,42066224093.0,58636161082.0,67753284044.0,70447216891.0,77000578167.0,82528535714.0,85140955389.0,88012282206.0,94376237797.0,94493871201.0,89014978344.0,84440516486.0,88548049121.0,74403578363.0,
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,88053021489.0,93212358127.0,94672762191.0,105241000000.0,118196000000.0,127438000000.0,117111000000.0,125205000000.0,133818000000.0,148468000000.0,164142000000.0,173331000000.0,187947000000.0,229150000000.0,300324000000.0,331388000000.0,365319000000.0,416388000000.0,459140000000.0,537960000000.0,642109000000.0,774658000000.0,795793000000.0,794874000000.0,778978000000.0,835566000000.0,900871000000.0,884278000000.0,895046000000.0,881106000000.0,944174000000.0,887480000000.0,918835000000.0,921359000000.0,1001070000000.0,1177950000000.0,1340430000000.0,1396540000000.0,1413630000000.0,1312210000000.0,1377690000000.0,1414800000000.0,1489800000000.0,1703310000000.0,1987710000000.0,2315100000000.0,2718600000000.0,3355450000000.0,3782290000000.0,3812690000000.0,4566640000000.0,5212390000000.0,5492170000000.0,5604830000000.0,5896070000000.0,5746410000000.0,6004440000000.0,6457240000000.0,6612130000000.0,6884140000000.0,6618960000000.0,7595600000000.0,8171520000000.0,
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579986.17,35699985.72,41859983.26,47039981.18,51939979.22,54879978.05,56699977.32,59261976.3,61445975.42,65967973.61,68739972.5,76480285.0,80913200.43,121188715.8,150851316.5,149558895.9,147660036.9,193315048.3,266570066.6,290134592.5,431542536.7,434188034.2,348741683.7,386699308.9,333163670.3,268629925.9,318858423.0,402768324.5,470395800.6,495409232.6,596410263.7,704325366.7,831029861.7,835582062.5,878250945.3,1001894000.0,946112492.8,998004258.7,928460893.1,912773681.1,887291687.9,825706961.2,775777238.6,1157825435.0,1511236656.0,1682343527.0,1800092564.0,1682131785.0,1766902709.0,1740894965.0,2234754242.0,2579409620.0,2477702216.0,2367112932.0,2441063054.0,2359686725.0,2131522791.0,2306185472.0,2556247292.0,2361966946.0,2067813019.0,2348771013.0,2236502124.0,
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867140395.0,8382519637.0,10118631852.0,11239547691.0,10971583945.0,11524776867.0,12237388002.0,14259781159.0,18781721376.0,22627507452.0,26097677572.0,30183575104.0,39697891352.0,47797551588.0,37388122046.0,37128694028.0,43535051482.0,42927454291.0,46523420074.0,48533659592.0,41435533340.0,43047309306.0,47758736932.0,53751411409.0,54808531641.0,56964942999.0,66798933786.0,70974490450.0,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.9,704145671.4,741509480.8,791140595.8,903158753.9,921600736.3,968440149.5,974721762.5,1066447131.0,1234878981.0,1457768455.0,1518773421.0,1901697370.0,2609875802.0,3183637117.0,3123333333.0,3423586207.0,3789321328.0,4718539772.0,5516982664.0,6019805490.0,5053665797.0,4602316793.0,4524217751.0,4438435493.0,4577211767.0,6685595088.0,8320902215.0,9418167855.0,10037674038.0,12778792854.0,13834219728.0,15518702635.0,15925521222.0,17701798891.0,20853093870.0,20895314658.0,19563836265.0,20150053345.0,21899317599.0,21230182989.0,21387533703.0,23649833332.0,29667268248.0,35064843793.0,37672280120.0,42910146296.0,51587401416.0,58844277702.0,54467289898.0,56213985987.0,61696281326.0,59776383527.0,65203276467.0,68804811898.0,60071584216.0,62216885436.0,65712180343.0,71000359760.0,69890505324.0,73699366700.0,85584105994.0,81641807866.0,
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789128637.0,5975248851.0,6527926446.0,7166275468.0,7533788134.0,7958852839.0,8362398702.0,9557031605.0,11771975157.0,14435700533.0,17003459863.0,21570076499.0,31054350978.0,35854274229.0,26410909091.0,23956163077.0,27474380566.0,28169902669.0,30204783462.0,31386896487.0,27263090547.0,28083597512.0,30483806018.0,34429023435.0,34225547537.0,34390910339.0,39443126174.0,40932030050.0,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1142497719.0,1133013235.0,1304361353.0,1362072160.0,1532105070.0,1957724829.0,2288761823.0,2705665492.0,3246481233.0,3765249711.0,4914365189.0,5665606115.0,6311207780.0,7046147737.0,7176892950.0,7267570893.0,6797792190.0,6547670439.0,6774193548.0,6860272608.0,7371692774.0,8246479566.0,10643253553.0,12160056122.0,14874098692.0,18439981612.0,21027018333.0,21587786906.0,28241798492.0,36845888757.0,43189721377.0,51536595089.0,54902831794.0,45048190598.0,45070808689.0,50383871121.0,55190661340.0,55082293844.0,25343525936.0,30969334705.0,24042287327.0,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775875748.5,774891151.8333334,773906555.1666666,772921958.5,748778774.22,724635589.94,700492405.6600001,676349221.38,652206037.1,650706149.95,649206262.8,635172401.369604,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037154742.0,2025693540.0,2379611125.0,2657252578.0,2798345299.0,2948331090.0,2876401297.0,3046345314.0,3271422333.0,3651622669.0,3956336244.0,4356669034.0,5074117545.0,6242145880.0,7675466449.0,8984853005.0,9584297284.0,11049783872.0,13236946234.0,15911994817.0,21728516153.0,17788185479.0,17692276734.0,16251408128.0,14824667954.0,14991283216.0,19462085540.0,21765195948.0,25705296184.0,26314313191.0,30179954775.0,32285573574.0,33711069431.0,31655473664.0,35604137423.0,39030285468.0,43161571528.0,39147844526.0,46497608725.0,46266428648.0,43017455402.0,43831480208.0,47077192188.0,58029363354.0,66114145451.0,68852658069.0,75883823301.0,86947913287.0,101823000000.0,101155000000.0,100865000000.0,110081000000.0,106937000000.0,115739000000.0,119131000000.0,110414000000.0,111573000000.0,118541000000.0,127341000000.0,128920000000.0,121354000000.0,141818000000.0,130913000000.0,
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293127333.2,327706210.4,402451900.8,523554039.2,563949254.1,711978961.9,735324244.7,811191392.2,1000555218.0,1209870147.0,1378175524.0,1205188648.0,1143216457.0,1092560365.0,1037329604.0,1082867507.0,1515234743.0,1839081463.0,2000704745.0,2010083833.0,2481307077.0,2480540845.0,2737049231.0,2574494356.0,2720332135.0,3130309995.0,3137886995.0,2840195190.0,2934593468.0,2907118641.0,2654462665.0,2673723034.0,2919647982.0,3597089751.0,4043551489.0,4204652899.0,4586826513.0,5875790766.0,6502942245.0,5474379252.0,5367561570.0,6088689808.0,5742749294.0,6555591710.0,7069353073.0,6261649891.0,6465645585.0,6431271365.0,7182444410.0,7383944044.0,6739645416.0,8626081321.0,8784002932.0,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752979926.0,1695122174.0,1930081169.0,1698717505.0,1170782957.0,1288429392.0,1480673594.0,1661818168.0,1980907435.0,2598249556.0,2988342907.0,3408255451.0,4401173152.0,6054824248.0,5439434272.0,6974982370.0,8414352020.0,8709138635.0,9496717876.0,9399833207.0,7798692878.0,7982450758.0,9519053158.0,11253727815.0,11735774634.0,11531967881.0,13692230147.0,14508333280.0,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.8,699161944.6,739286907.6,759345863.7,802482183.7,833563473.0,900264584.6,956436932.1,1031669637.0,1056391056.0,1111859571.0,1199507631.0,1341590690.0,1653062335.0,1917508190.0,2283049215.0,2181844179.0,2358930406.0,2669755115.0,3463565854.0,5201818348.0,4759333998.0,4784977326.0,4686457031.0,3905938481.0,3802557895.0,4347989788.0,3212900556.0,3189456965.0,3175638333.0,3931334875.0,3254713056.0,3714966678.0,4063298919.0,3522227092.0,3838100904.0,4931861039.0,4262965420.0,4401967633.0,4277903780.0,4629247204.0,5438332602.0,5351701663.0,6372498890.0,5064732626.0,5859269753.0,6395712491.0,8524620890.0,10725137724.0,9616879409.0,9982711338.0,11551819618.0,11578975062.0,12423555455.0,12522957399.0,11323020701.0,11848613858.0,13176313594.0,13760033282.0,14104664679.0,13051441204.0,14554754117.0,15297192799.0,
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.16,44781456.95,47911340.18,57829787.23,109503546.1,127190758.0,141882254.2,141223029.4,168514513.4,189514434.2,215043969.8,244396761.9,284875809.0,322417837.2,356014932.1,398988955.0,450382328.0,508223602.4,540096397.6,589239753.6,624337145.3,870031676.8,897031250.0,1052121056.0,1226829565.0,1163362434.0,1575200391.0,1868383460.0,2271646188.0,2345294879.0,2588176058.0,2774350238.0,2886163996.0,3295009237.0,3697353037.0,4129505320.0,4409942623.0,4816426260.0,5404344159.0,5726094798.0,3712604580.0,5254366310.0,6170638747.0,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13040000000.0,14160000000.0,15200000000.0,16960000000.0,20080000000.0,21840000000.0,24320000000.0,26560000000.0,29360000000.0,32480000000.0,35520000000.0,39200000000.0,45200000000.0,55280000000.0,72000000000.0,88000000000.0,88875923765.0,81912018784.0,102649000000.0,134532000000.0,205577000000.0,263798000000.0,184603000000.0,156167000000.0,184231000000.0,195241000000.0,134556000000.0,147543000000.0,181611000000.0,221403000000.0,261254000000.0,313140000000.0,363158000000.0,530161000000.0,553618000000.0,380157000000.0,432158000000.0,523450000000.0,557461000000.0,631249000000.0,742061000000.0,796065000000.0,810666000000.0,765550000000.0,819459000000.0,917572000000.0,1020270000000.0,1102360000000.0,1161550000000.0,943437000000.0,1105420000000.0,1229010000000.0,1255110000000.0,1327440000000.0,1364510000000.0,1213290000000.0,1112230000000.0,1190720000000.0,1256300000000.0,1305210000000.0,1120740000000.0,1312560000000.0,1465850000000.0,
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000.0,34918000.0,41749000.0,45144000.0,43879000.0,55989000.0,62983000.0,70688000.0,72798000.0,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,110705600.0,112279400.0,114326300.0,115347500.0,122824000.0,131738200.0,131398500.0,132934600.0,137666300.0,142745200.0,149870000.0,145969100.0,150624900.0,160318500.0,171567100.0,179855800.0,185468000.0,185172900.0,182997300.0,200716000.0,212701200.0,219430038.5,231996704.1,240751144.4,257784881.6,258774475.1,
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.0,4938775510.0,2436849342.0,2682456897.0,3559608640.0,4707041315.0,4642021256.0,3912986091.0,3765745023.0,3863619285.0,3772859034.0,3709636031.0,4018365747.0,4946296599.0,5682784472.0,6258602873.0,6861226972.0,8336474974.0,9909552435.0,9401736825.0,9407170321.0,10494626768.0,9745261301.0,10817702346.0,11362265253.0,10064519963.0,10672467073.0,11307067070.0,12683068114.0,12606338449.0,12363580535.0,13998355971.0,13563132102.0,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.6,343771973.0,339913867.1,359772315.1,395218628.9,486617280.3,563683703.3,538747340.0,830710615.2,939228017.2,1049838548.0,1222702573.0,1595422956.0,1759691186.0,1538972424.0,1333754225.0,1297765326.0,1232932104.0,1392196048.0,1852163453.0,2090629987.0,2169040603.0,2181821909.0,2681912149.0,2724131458.0,2830673378.0,2818281085.0,2081846498.0,2706425157.0,2780422049.0,2697105823.0,2920358711.0,3440724710.0,2961484954.0,3468337942.0,3908121307.0,4714071980.0,5454249126.0,6247515888.0,6905934218.0,8156468826.0,9838403101.0,10231962390.0,10689168016.0,12995112690.0,12442035339.0,13242690786.0,14364937124.0,13104764378.0,14026048336.0,15365713048.0,17070867590.0,17280250810.0,17465392764.0,19309463508.0,18827176530.0,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.6,264579879.8,295118249.3,345602025.4,376094108.5,474620439.6,527936988.8,625573345.5,793675169.9,1001300838.0,1250242108.0,1243469361.0,1234518125.0,1165771369.0,1101828569.0,1117835286.0,1435079200.0,1751247763.0,2019474244.0,2118574772.0,2547163582.0,2750041434.0,3021910217.0,2709178327.0,2998570147.0,3461332685.0,3585755121.0,3722389056.0,3958227428.0,4155187258.0,4069515557.0,4088368962.0,4470446352.0,5448415540.0,6098092512.0,6416184236.0,6778324087.0,7925371459.0,9090406750.0,8696366869.0,9035824366.0,9638728635.0,9461776292.0,10551030597.0,11625848975.0,11091483660.0,11668015566.0,13484541926.0,15404393365.0,15992378640.0,15252609039.0,18087205251.0,18125564514.0,
